brand,name,weight,price
BARISSIMO,"Hazelnut Dry Coffee Creamer, 15 oz",15 oz,$3.75
HAPPY FARMS,"Thick Cut Shredded White Cheddar Cheese, 11 oz",11 oz,$2.65
FRIENDLY FARMS,"Original Oatmilk, 64 fl oz",64 fl oz,$4.29
FRIENDLY FARMS,"Lactose Free 2% Reduced Fat Ultra Filtered Milk, 59 fl oz",59 fl oz,$4.29
FRIENDLY FARMS,"Pumpkin Spice Whipped Dairy Topping, 13 oz",13 oz,$3.65
FRIENDLY FARMS,"Vanilla Protein Blended Nonfat Greek Yogurt Cups, 4 count",4 x 5.3 oz,$4.09
EMPORIUM SELECTION,"Grass Fed Cheddar Cheese, 7 oz",7 oz,$3.95
EMPORIUM SELECTION,"Applewood Smoked Gouda Cheese, 8 oz",8 oz,$4.69
YOCRUNCH,"Oreo and M&M Yogurt Multipack, 8 count",8 x 6 oz,$8.15
NESTLE,"Carnation Evaporated Milk, 12 fl oz",12 fl. oz,$2.05
EMPORIUM SELECTION,"Cheddar Parmesan Cheese, 7 oz",7 oz,$3.95
SIMPLY NATURE,"Organic White Mild Cheddar Cheese Slices, 6 oz",6 oz,$3.09
FRIENDLY FARMS,"Maple Vanilla Whipped Dairy Topping, 13 oz",13 oz,$3.65
CLANCY'S,"Original Kettle Chips, 8 oz",8 oz,$1.99
BENTON'S,"Blueberry Breakfast Biscuits, 5 pack",8.8 oz,$3.59
SIMPLY NATURE,"Organic Unrefined Coconut Oil, 14 fl oz",14 oz,$5.29
FRIENDLY FARMS,"Plain Whole Milk Greek Yogurt, 32 oz",32 oz,$4.09
FREMONT FISH MARKET,"Wild Caught Frozen Pink Salmon, 16 oz",16 oz,$8.45
STONEMILL,"Parsley Flakes, 0.25 oz",0.25 oz,$1.09
BREMER,"Italian Meatballs, 32 oz",32 oz,$8.15
STONEMILL,"Garlic Powder, 3.12 oz",3.12 oz,$1.09
FRIENDLY FARMS,"Nonfat Plain Greek Yogurt, 32 oz",32 oz,$3.55
SIMPLY NATURE,"Organic Whole Wheat Spaghetti, 16 oz",16 oz,$1.99
L'OVEN FRESH,"Cinnamon Raisin Bagels, 6 count",20 oz,$2.19
STONEMILL,"Brown Gravy Mix, 0.87 oz",0.87 oz,$0.48
CASA MAMITA,"Reduced Sodium Taco Seasoning Mix, 1 oz",1 oz,$0.55
MILLVILLE,"Crispy Rice Cereal, 12 oz",12 oz,$2.15
SPECIALLY SELECTED,"Roasted Garlic Balsamic Vinaigrette Dressing, 12 fl oz",12 fl oz,$2.99
BARISSIMO,"French Dark Roast Coffee Pods, 12 count",12 ct,$5.05
TUSCAN GARDEN,"Ranch Salad Dressing and Seasoning Mix, 1 oz",1 oz,$0.65
BENTON'S,"Chocolate Chip Cookies, 13 oz",13 oz,$2.55
PARK STREET DELI,"Roasted Red Pepper Topped Hummus, 10 oz",10 oz,$2.85
,"Beer Bratwurst, 19 oz",19 oz,$4.65
BAKE SHOP,"Raspberry Strip Danish, 14 oz",14 oz,$3.75
TUSCAN GARDEN,"Italian Salad Dressing and Seasoning Mix, 0.7 oz",0.7 oz,$0.65
REGGANO,"Spaghetti, 32 oz",32 oz,$2.09
FREMONT FISH MARKET,"Medium Cooked in Shell Shrimp, 12 oz",12 oz,$7.15
REGGANO,"Ultimate Cheeseburger Cheesy Skillet Dinner Kit, 12.8 oz",12.8 oz,$2.85
FREMONT FISH MARKET,"Large Cooked Shrimp, 12 oz",12 oz,$8.25
FREMONT FISH MARKET,"Value Pack Cod Fillets, 32 oz",32 oz,$16.79
FREMONT FISH MARKET,"Flounder Fillets, 16 oz",16 oz,$6.95
PARK STREET DELI,"Spicy Hummus, 10 oz",10 oz,$2.85
PARK STREET DELI,"Olive Tapenade Hummus, 10 oz",10 oz,$2.85
PARK STREET DELI,"Spinach Parmesan Tzatziki Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Cucumber Dill Tzatziki Dip, 10 oz",10 oz,$3.29
HAPPY FARMS,"Swiss Almond Spreadable Cheese Cup, 12.9 oz",12.9 oz,$4.39
SPECIALLY SELECTED,"Milk Chocolate Butter Cookies, 4.41 oz",4.41 oz,$2.19
EMPORIUM SELECTION,"Sharp Cheddar Cheese Spread, 6.5 oz",6.5 oz,$3.85
EMPORIUM SELECTION,"Garlic & Herb Gourmet Spreadable Cheese, 6.5 oz",6.5 oz,$3.85
EMPORIUM SELECTION,"Peppercorn Parmesan Cheese Spread, 6.5 oz",6.5 oz,$3.85
L'OVEN FRESH,"Pre Sliced Hot Dog Buns, 8 count",12 oz,$1.55
SEASON'S CHOICE,"Steamable Frozen Asparagus Spears, 8 oz",8 oz,$3.19
SUNDAE SHOPPE,"Mint Chocolate Chip Ice Cream, 48 fl oz",48 fl oz,$3.25
PARK STREET DELI,"Classic Hummus Single Serve Mini Cups, 6 pack",12 oz,$4.39
PARKVIEW,"Uncured Beef Franks, 15 oz",15 oz,$4.29
MILLVILLE,"Honey Graham Squares, 12 oz",12 oz,$2.49
SIMPLY NATURE,"Organic Apple Cider Vinegar, 33.8 fl oz",33.8 fl oz,$5.29
CHEF'S CUPBOARD,"Condensed Cream of Chicken Soup, 10.5 oz",10.5 oz,$0.79
CHEF'S CUPBOARD,"Fat Free Beef Broth, 32 oz",32 oz,$1.55
CHEF'S CUPBOARD,"Fat Free Beef Cooking Stock, 32 oz",32 oz,$1.89
SIMPLY NATURE,"Organic Low Sodium Chicken Broth, 32 oz",32 oz,$2.05
SOUTHERN GROVE,"Almond, Dark Chocolate & Cashews Trail Mix, 15 oz",15 oz,$5.39
SOUTHERN GROVE,"Sweet & Salty Trail Mix, 8 count",8 ct,$3.29
KIRKWOOD,"Chicken Breast Nuggets, 29 oz",29 oz,$5.89
SEASON'S CHOICE,"Steamable Frozen Mixed Vegetable, 12 oz",12 oz,$1.09
SEASON'S CHOICE,"Steamable Frozen Sweet Garden Peas, 12 oz",12 oz,$1.09
FREMONT FISH MARKET,"Jumbo EZ Peel Raw Shrimp, 12 oz",12 oz,$7.49
FREMONT FISH MARKET,"Jumbo Cooked Shrimp, 12 oz",12 oz,$8.79
SIMPLY NATURE,"Organic Garlic Powder, 2.5 oz",2.5 oz,$2.09
PARK STREET DELI,"Classic Single Guacamole - 6 Mini Cups, 12 oz",12 oz,$4.39
PARK STREET DELI,"Red Pepper Hummus Single Serve Mini Cups, 6 count",12 oz,$4.39
SIMPLY NATURE,"Fair Trade Organic Guatemalan Light Roast Coffee Pods, 12 count",12 ct,$5.45
BROOKDALE,"Original Sloppy Joe Sauce, 15 oz",15 oz,$1.05
BARISSIMO,"Delightfully Pure Hazelnut Coffee Creamer, 32 fl oz",32 fl oz,$4.29
BARISSIMO,"Non Dairy Caramel Almondmilk Creamer, 32 fl oz",32 fl oz,$3.85
BARISSIMO,"Non Dairy Vanilla Almondmilk Creamer, 32 fl oz",32 fl oz,$3.85
SARTORI,"MontAmore Smooth & Creamy Cheddar Cheese, 7 oz",7 oz,$4.39
SARTORI,"Farmhouse Extra Sharp & Rich Cheddar Cheese, 7 oz",7 oz,$4.39
SIMPLY NATURE,"Organic Half & Half, 32 fl oz",32 fl oz,$4.79
CABOT,"Seriously Sharp White Cheddar, 8 oz",8 oz,$4.19
SPECIALLY SELECTED,"Lustenberger 1862 - Fruity & Tangy Cheese, 7 oz",7 oz,$6.59
SPECIALLY SELECTED,"Honey Indulgent Greek Yogurt, 32 oz",32 oz,$4.09
SIMPLY NATURE,"Organic String Cheese, 8 oz",8 oz,$4.09
FRIENDLY FARMS,"Nonfat Strawberry Greek Yogurt, 32 oz",32 oz,$3.55
FRIENDLY FARMS,Nonfat Raspberry on the Bottom Greek Yogurt - 4 count,4 x 5.3 oz,$2.95
FRIENDLY FARMS,100 Calorie Blueberry Greek Yogurt - 4 count,4 x 5.3 oz,$2.95
FRIENDLY FARMS,"Low Sugar Vanilla Greek Yogurt, 4 count",4 x 5.3 oz,$4.09
FRIENDLY FARMS,"Low Sugar Strawberry Greek Yogurt, 4 count",4 x 5.3 oz,$4.09
FRIENDLY FARMS,Nonfat Black Cherry on the Bottom Greek Yogurt - 4 count,4 x 5.3 oz,$2.95
FRIENDLY FARMS,100 Calorie Strawberry Greek Yogurt - 4 count,4 x 5.3 oz,$2.95
FRIENDLY FARMS,"Almond Non Dairy Whipped Topping, 6.5 oz",6.5 oz,$3.55
FRIENDLY FARMS,"Coconut Non Dairy Whipped Topping, 6.5 oz",6.5 oz,$3.55
BARISSIMO,"Sweet Vanilla Barista Cold Foam, 13 fl oz",13 fl oz,$3.75
HAPPY FARMS,"Sharp Cheddar Spreadable Cheese Cup, 11.7 oz",11.7 oz,$4.39
HAPPY FARMS,"Swiss Almond Spreadable Cheese Cup, 12.9 oz",12.9 oz,$4.39
HAPPY FARMS,"Sharp Cheddar Deli Style Cheese Ball, 6 oz",6 oz,$2.75
HAPPY FARMS,"Port Wine Spreadable Cheese Cup, 11.7 oz",11.7 oz,$4.39
HAPPY FARMS,"Port Wine Deli Style Cheese Ball, 6 oz",6 oz,$2.75
SARTORI,"Cherrywood Smoked Cheddar, 5 oz",5 oz,$4.39
EMPORIUM SELECTION,"French Onion Havarti Cheese, 6 oz",6 oz,$3.85
HAPPY FARMS,"Original Swiss Spreadable Cheese Wedges, 6 oz",5.4 oz,$2.85
HAPPY FARMS,"Garlic & Herb Spreadable Cheese Wedges, 6 oz",5.4 oz,$2.85
BARISSIMO,"Non Dairy Oatmeal Cookie Coffee Creamer, 32 fl oz",32 fl oz,$3.85
BARISSIMO,"Non Dairy Vanilla Coffee Creamers, 32 fl oz",32 fl oz,$3.85
FRIENDLY FARMS,"Non-Fat Strawberry Greek Yogurt, 4 count",4 x 5.3 oz,$2.95
FRIENDLY FARMS,"Mixed Berry Blended Non-Fat Greek Yogurt, 4 count",4 x 5.3 oz,$2.95
FRIENDLY FARMS,"Tropical Fruit Blended Non-Fat Greek Yogurt, 4 count",4 x 5.3 oz,$2.95
FRIENDLY FARMS,Blueberry Non-Fat Greek Yogurt 4 pack,4 x 5.3 oz,$2.95
FRIENDLY FARMS,"Extra Creamy Whipped Dairy Topping, 13 oz",13 oz,$2.79
COUNTRYSIDE CREAMERY,"Spreadable Butter with Olive Oil & Sea Salt, 15 oz",15 oz,$4.25
SPECIALLY SELECTED,"Traditional Tete De Moine Rosettes Cheese, 3.17 oz",3.7 oz,$6.05
SPECIALLY SELECTED,"Appenzeller Cheese, 6 oz",6 oz,$6.05
SPECIALLY SELECTED,"Cocoa Cardona Cheese, 5 oz",5 oz,$4.95
SPECIALLY SELECTED,"Fontina de Provence Cheese, 5 oz",5 oz,$4.95
SPECIALLY SELECTED,"Mobay Cheese, 5 oz",5 oz,$4.95
EMPORIUM SELECTION,"Spicy Gouda Cheese, 7 oz",7 oz,$4.69
EMPORIUM SELECTION,"Smoked Cheddar Slice Cheese, 8 oz",8 oz,$2.45
SPECIALLY SELECTED,"1000 Day Aged Gouda Cheese, 5.3 oz",5.3 oz,$4.29
EMPORIUM SELECTION,"Smoked Gouda Slice Cheese, 8 oz",8 oz,$2.45
EMPORIUM SELECTION,"Shredded Parmesan Cheese, 7 oz",7 oz,$4.05
SPECIALLY SELECTED,"Shaved Parmigiano Reggiano Cheese, 5 oz",5 oz,$6.05
SPECIALLY SELECTED,"Grated Parmigiano Reggiano Cheese, 5 oz",5 oz,$6.05
SPECIALLY SELECTED,"Parmigiano Reggiano Wedge Cheese, 5.3 oz",5.3 oz,$6.05
SPECIALLY SELECTED,"Traditional Burrata Cheese, 8 oz",8 oz,$5.15
SPECIALLY SELECTED,Garlic Parmesan Butter,3 oz,$2.75
FRIENDLY FARMS,"Plain Kefir Unsweetened Low Fat Milk , 32 fl oz bottle",32 oz,$3.29
FRIENDLY FARMS,"Kefir Strawberry Flavored Low Fat Milk, 32 fl oz bottle",32 oz,$3.29
FRIENDLY FARMS,"Kefir Blueberry Flavored Low Fat Milk, 32 fl oz bottle",32 oz,$3.29
SPECIALLY SELECTED,Cinnamon Sugar Butter,3 oz,$2.75
BARISSIMO,"Caramel Macchiato Flavored Cold Foam, 13 oz",13 oz,$3.75
PILLARS,"Peach Drinkable Greek Yogurt, 12 fl oz",12 fl oz,$2.99
PILLARS,"Mixed Berry Drinkable Greek Yogurt, 12 fl oz",12 fl oz,$2.99
DEAN'S,"Creamy French Onion Dip, 16 oz",16 oz,$2.85
SPECIALLY SELECTED,"Aged Yellow Cheddar Cheese, 7 oz",7 oz,$4.29
HAPPY FARMS,"Spicy Pepper Spreadable Cheese Wedges, 6 oz",5.4 oz,$2.85
EMPORIUM SELECTION,"Original Butterkase Cheese, 6 oz",6 oz,$3.85
EMPORIUM SELECTION,"3 Chile Gouda Cheese, 6 oz",6 oz,$3.85
