brand,name,weight,price
BUILT,"Brownie Batter Protein Bars, 4 count",5.64 oz,$9.69
FRIENDLY FARMS,"Plain Kefir Unsweetened Low Fat Milk , 32 fl oz bottle",32 oz,$3.29
FRIENDLY FARMS,"Kefir Strawberry Flavored Low Fat Milk, 32 fl oz bottle",32 oz,$3.29
FRIENDLY FARMS,"Kefir Blueberry Flavored Low Fat Milk, 32 fl oz bottle",32 oz,$3.29
EARTH GROWN,"Butter Chickpea & Veggie, 10.5 oz",10.05 oz,$3.15
EARTH GROWN,"Lentil and Veggie Tikka Masala, 10.5 oz",10.05 oz,$3.15
EARTH GROWN,"Chickpea and Korma, 10.5 oz",10.5 oz,$3.15
SIMPLY NATURE,"Raw Almond, Pecan & Pistachios Kernels, 8 oz",8 oz,$4.65
FREMONT FISH MARKET,"Large Raw Peeled Shrimp Family Pack, 32 oz",32 oz,$18.15
ELEVATION,"Gluten Free Golden Vanilla Cream Protein Bar, 4 count",2.05 oz,$3.85
CHOMPS,"Original Turkey Chomplings Mini Sticks, 6 count",3 oz,$7.59
EARTHLY GRAINS,"Jasmine Rice, 5 lb",5 lb,$5.05
PURAQUA,"Strawberry Hydration Drink Mix Sticks, 6 count",6 ct,$3.19
POPPI,"Orange Flavor Soda Can, 12 fl oz",12 fl oz,$2.19
POPPI,"Cherry Limeade Soda Can, 12 fl oz",12 fl oz,$2.19
POPPI,"Raspberry Rose Flavor Soda Can, 12 fl oz",12 fl oz,$2.19
POPPI,"Strawberry Lemon Flavor Soda Can, 12 fl oz",12 fl oz,$2.19
CLANCY'S,"Gluten Free White Cheddar Popcorn Chips, 7 oz",7 oz,$3.29
CLANCY'S,"Gluten Free Kettle Popcorn Chips, 7 oz",7 oz,$3.29
CHEESE CLUB,"Chickpea Mac & Cheese Elbows with Classic Cheddar, 5.5 oz",5.5 oz,$2.99
CHEESE CLUB,"Chickpea Mac & Cheese Shells with White Cheddar, 5.5 oz",5.5 oz,$2.99
VITALIFE,"Vitamin B Shot With Mixed Berries, 2 fl oz bottle",2 fl oz,$1.99
PARK STREET DELI,"Mild Cantina Salsa, 16 oz",16 oz,$2.55
PARK STREET DELI,"Medium Cantina Salsa, 16 oz",16 oz,$2.55
PARK STREET DELI,"Gluten Free Peanut Butter Bar, 2.5 oz",2.29 oz,$2.09
PARK STREET DELI,"Gluten Free Dark Chocolate Chip Peanut Butter Bar, 2.3 oz",2.5 oz,$2.09
POPPI,"Lemon Lime Prebiotic Soda, 4 Pack",4 x 12 fl oz,$8.59
POPPI,"Strawberry Lemon Prebiotic Soda, 4 Pack",4 x 12 fl oz,$8.59
EGGLIFE,"Roasted Garlic & Herb Egg White Wraps, 6 count",6 oz,$5.49
SPECIALLY SELECTED,"Organic Beef Bone Broth, 17 oz",17 oz,$3.29
SPECIALLY SELECTED,"Organic Chicken Bone Broth, 17 oz",17 oz,$3.29
SIMPLY NATURE,"Organic Smoked Paprika, 1.9 oz",1.6 oz,$2.19
PARK STREET DELI,"Cheddar & Broccoli Quiche, 23 oz",23 oz,$10.79
PARK STREET DELI,"Ham & Swiss Quiche, 23 oz",23 oz,$10.79
SIMPLY NATURE,"Organic Onion Powder, 2.3 oz",2.3 oz,$2.19
FRIENDLY FARMS,"Strawberry Banana Flavored Drinkable Greek Yogurt, 7 fl oz",7 fl oz,$1.65
FRIENDLY FARMS,"Mixed Berry Flavored Drinkable Greek Yogurt, 7 fl oz",7 fl oz,$1.65
SOUTHERN GROVE,OTG Variety Pack Sweet,12 oz,$8.79
SOUTHERN GROVE,OTG Variety Pack Salty,10.8 oz,$8.79
MILLVILLE,"Buttermilk Protein Pancake & Waffle Mix, 20 oz",20 oz,$3.85
CLANCY'S,"Original Fried Pork Rinds, 5 oz",,$2.09
CLANCY'S,"Hot & Spicy Fried Pork Rinds, 5 oz",,$2.09
HAPPY FARMS,"Gouda Cheese Snack Sticks, 12 count",9 oz,$2.85
HAPPY FARMS,"Habanero Jack Cheese Snack Sticks, 12 count",9 oz,$2.85
POPPI,"Holiday Edition Cranberry Fizz, 12 fl oz",12 fl oz,$1.69
CHEF'S CUPBOARD,"Chicken Flavored Ramen, 2.5 oz",2.5 oz,$1.55
CHEF'S CUPBOARD,"Beef Flavored Protein Ramen, 2.5 oz",2.5 oz,$1.55
SOUTHERN GROVE,"Almond, Cranberry & Cashew Trail Mix, 20 oz",20 oz,$5.49
SOUTHERN GROVE,"Honey Nut Trail Mix, 19 oz",19 oz,$5.49
FRIENDLY FARMS,"Fat Free Plain Greek Yogurt, 32 oz",32 oz,$5.45
FRIENDLY FARMS,"Fat Free Vanilla Flavor Greek Yogurt, 32 oz",32 oz,$5.45
POPPI,"Doc Pop Probiotic Soda, 12 fl oz",12 fl oz,$2.19
POPPI,"Orange Cream Prebiotic Soda, 12 fl oz",12 fl oz,$2.19
POPPI,"Cherry Cola Probiotic Soda, 12 fl oz",12 fl oz,$2.19
POPPI,"Wild Berry Prebiotic Soda, 12 fl oz",12 fl oz,$2.19
SIMMS,"Original Grass Fed Beef Sticks, 8 count",9.2 oz,$14.29
SIMMS,"Jalapeno Grass Fed Beef Sticks, 8 count",9.2 oz,$14.29
SIMPLY NATURE,"Organic Gluten Free Dark Chocolate Coconut Clusters, 10 oz",10 oz,$6.05
SIMPLY NATURE,"Organic Gluten Free Super Seed Coconut Clusters, 10 oz",10 oz,$6.05
SIMPLY NATURE,"Organic Jasmine Rice, 8.8 oz",8.8 oz,$2.55
MILLVILLE,"Blueberry Fruit & Grain Bars, 8 count",8 ct,$1.95
ELEVATION,Chocolate Ultra Filtered Milkshake,46 fl oz,$8.79
ELEVATION,Vanilla Ultra Filtered Milkshake,46 fl oz,$8.79
PARK STREET DELI,Roasted Red Pepper & Egg White Sous-Vide Egg Bites,9.2 oz,$6.59
BUILT,"Cookie Dough Chunk Protein Bars, 4 count",6.2 oz,$9.69
REGGANO,"Plant Based Protein Penne Pasta, 14.5 oz",14.5 oz,$2.15
REGGANO,"Plant Based Protein Rotini Pasta, 14.5 oz",14.5 oz,$2.15
SOUTHERN GROVE,Pumpkin Seeds,6 oz,$2.55
