brand,name,weight,price
SPECIALLY SELECTED,"Kalamata Pitted Olives, 6 oz",6 oz,$2.19
SWEET HARVEST,"Mandarin Oranges in Light Syrup, 15 oz",15 oz,$1.75
SIMPLY NATURE,"Organic Tomato Basil Pasta Sauce, 23.5 oz",24 oz,$2.45
BAKER'S CORNER,"Light Brown Sugar, 32 oz",32 oz,$2.09
REGGANO,"Wide Egg Noodles, 16 oz",16 oz,$1.79
EARTHLY GRAINS,"Long Grain White Rice, 3 lb",3 lb,$2.95
PUEBLO LINDO,"Chopped Green Chiles, 4 oz can",4 oz,$0.89
TUSCAN GARDEN,"Quartered Marinated Artichoke Hearts, 12 oz",12 oz,$2.45
DAKOTA'S PRIDE,"Black Beans, 15.5 oz can",15.25 oz,$0.89
HAPPY HARVEST,"Diced Tomatoes, 14.5 oz",14.5 oz,$1.05
BAKER'S CORNER,"Strawberry Gelatin Mix, 3 oz",3 oz,$1.09
BAKER'S CORNER,"Vanilla Almond Bark, 24 oz",24 oz,$4.39
HAPPY HARVEST,"Canned Mushrooms, Pieces & Stems, 4 oz",4 oz,$1.65
BAKER'S CORNER,"Extra Moist Classic White Cake Mix, 15.25 oz",15.25 oz,$1.25
PUEBLO LINDO,"Dry Pinto Beans, 32 oz",32 oz,$2.15
DAKOTA'S PRIDE,"Dry Great Northern Beans, 32 oz",32 oz,$2.45
HAPPY HARVEST,"Crushed Tomatoes, 28 oz",28 oz,$1.65
HAPPY HARVEST,"Sliced Pickled Beets, 16 oz",16 oz,$1.95
BROOKDALE,"Pork Luncheon Meat, 12 oz",12 oz,$2.19
MILLVILLE,"Lite Pancake Syrup, 24 fl oz",24 fl oz,$2.59
BAKER'S CORNER,"Light Corn Syrup, 32 fl oz",32 fl oz,$4.39
PEANUT DELIGHT,"Creamy Peanut Butter, 18 oz",18 oz,$2.19
GREAT GHERKINS,"Kosher Dill Pickle Spears, 24 fl oz",24 fl oz,$2.55
GREAT GHERKINS,"Hamburger Dill Pickle Chips, 32 fl oz",32 fl oz,$2.75
SPECIALLY SELECTED,"Blue Cheese Stuffed Olives, 7 oz",7 oz,$2.99
SPECIALLY SELECTED,Winter Gourmet Peaches - Cinnamon,19.4 oz,$3.69
BAKER'S CORNER,"Banana Quick Bread Mix, 14 oz",14 oz,$2.19
HAPPY HARVEST,"Canned Cut Green Beans, 14.5 oz",14.5 oz,$0.50
CHEF'S CUPBOARD,"Chunky Chicken Noodle Soup, 18.6 oz",18.6 oz,$1.65
BROOKDALE,"Original Chili with Beans, 15 oz",15 oz,$2.19
BROOKDALE,"Canned Corned Beef, 12 oz",12 oz,$3.45
TUSCAN GARDEN,"Chunky Blue Cheese Dressing, 16 fl oz",16 fl oz,$2.15
DAKOTA'S PRIDE,"Cannellini Beans, 15.5 oz",15.5 oz,$0.89
TUSCAN GARDEN,"Large Ripe Pitted Black Olives, 6 oz",6 oz,$2.15
PEANUT DELIGHT,"Creamy Peanut Butter, 40 oz",40 oz,$4.35
BAKER'S CORNER,"100% Pure Corn Starch, 16 oz",16 oz,$1.89
NORTHERN CATCH,"Chunk Light Tuna in Water, 5 oz can",5 oz,$1.05
NORTHERN CATCH,"Chunk Light Tuna in Oil, 5 oz can",5 oz,$0.99
EARTHLY GRAINS,"Instant White Rice, 28 oz",28 oz,$2.85
SWEET ADDITIONS,"Stevia No Calorie Sweetener, 9.7 oz",9.7 oz,$4.95
TUSCAN GARDEN,"Quartered Artichoke Hearts in Water, 12 oz",12 oz,$2.45
BURMAN'S,"Dijon Mustard, 12 oz",12 oz,$1.65
PRIANO,"Rosso Pesto Sauce, 6.7 oz",6.7 oz,$2.75
SIMPLY NATURE,"Organic Spaghetti, 1 lb",16 oz,$2.09
SIMPLY NATURE,"Organic Linguine, 1 lb",16 oz,$2.09
CASA MAMITA,"Traditional Refried Beans, 16 oz",16 oz,$1.09
CHEF'S CUPBOARD,"French Fried Onions, 6 oz",6 oz,$1.79
MILLVILLE,"Complete Buttermilk Pancake & Waffle Mix, 32 oz",32 oz,$2.15
STONEMILL,"Pumpkin Pie Spice, 1.35 oz",1.35 oz,$2.19
BROOKDALE,"Chili with No Beans, 15 oz",15 oz,$2.55
SPECIALLY SELECTED,Winter Gourmet Peaches - Almond,19.4 oz,$3.69
REGGANO,"Meat Pasta Sauce, 24 oz",24 oz,$1.85
BAKER'S CORNER,"Orange Gelatin Mix, 3 oz",3 oz,$1.09
HAPPY HARVEST,"Yams, 29 oz",29 oz,$2.15
EARTHLY GRAINS,"Roasted Garlic Couscous, 5.8 oz",5.8 oz,$1.85
CHERRY MAN,"Maraschino Cherries, 10 oz",10 oz,$2.55
HAPPY HARVEST,"Medium Sweet Peas, 15 oz",15 oz,$0.85
BAKER'S CORNER,"Sugar Cookie Mix, 17.5 oz",17.5 oz,$2.55
REGGANO,"Angel Hair Pasta, 32 oz",32 oz,$2.15
SPECIALLY SELECTED,"Three Cheese Vinaigrette Dressing, 12 fl oz",12 fl oz,$2.99
SWEET HARVEST,"Pear Slices in Heavy Syrup, 15 oz",15.25 oz,$1.75
HAPPY HARVEST,"Canned Whole Kernel Golden Sweet Corn, 15.25 oz",15.25 oz,$0.55
SPECIALLY SELECTED,"Raspberry Splash Vinaigrette Dressing, 12 fl oz",12 fl oz,$2.99
SWEET HARVEST,"Crushed Pineapple, 20 oz Can",20 oz,$1.75
BAKER'S CORNER,"Sugar Free Instant Vanilla Pudding Mix, 1 oz",1 oz,$1.09
DAKOTA'S PRIDE,"Pinto Beans, 30 oz",29 oz,$1.65
BAKER'S CORNER,"Chocolate Chip Cookie Mix, 17.5 oz",17.5 oz,$2.55
SPECIALLY SELECTED,"House Italian Vinaigrette Dressing, 12 fl oz",12 fl oz,$2.99
HAPPY HARVEST,"Canned Whole New Potatoes, 15 oz",15 oz,$1.09
CHEF'S CUPBOARD,"Condensed Cream of Mushroom Soup, 10.5 oz",10.5 oz,$0.70
BURMAN'S,"Whipped Dressing, 30 fl oz",30 fl oz,$3.29
HAPPY HARVEST,"Mixed Vegetables, 15 oz Can",15 oz,$1.05
SOUTHERN GROVE,"Sliced Almonds, 6 oz",6 oz,$2.65
SOUTHERN GROVE,"Slivered Almonds, 6 oz",6 oz,$2.65
MILLVILLE,"Original Pancake Syrup, 24 fl oz",24 fl oz,$2.59
DAKOTA'S PRIDE,"Maple & Cured Bacon Baked Beans, 28 oz",28 oz,$1.99
HAPPY HARVEST,"Tomato Sauce, 8 oz",8 oz,$0.55
SWEET HARVEST,"Peach Slices in Heavy Syrup, 15.25 oz",15.25 oz,$1.45
SWEET HARVEST,"Original Applesauce, 24 oz",24 oz,$3.09
OCEAN SPRAY,"Jellied Cranberry Sauce, 14 oz",14 oz,$1.99
BAKER'S CORNER,"Dark Chocolate Morsels, 10 oz",10 oz,$4.15
SWEET HARVEST,"Fruit Cocktail in 100% Fruit Juice, 15 oz",15 oz,$1.65
BROOKDALE,"Home Style Corned Beef Hash, 14 oz Can",14 oz,$2.99
EARTHLY GRAINS,"New Orleans Style Dirty Rice Mix, 8 oz",8 oz,$1.75
PEANUT DELIGHT,"Crunchy Peanut Butter, 18 oz",18 oz,$2.19
BERRYHILL,"Concord Grape Jelly, 30 oz",30 oz,$2.75
BAKER'S CORNER,"Fudge Brownie Mix, 18.3 oz",18.3 oz,$1.65
BAKER'S CORNER,"All Purpose Flour, 5 lb",5 lb,$2.19
SPECIALLY SELECTED,"Jalapeno Stuffed Olives, 7 oz",7 oz,$2.99
HAPPY HARVEST,"Whole Pickled Beets, 16 oz",16 oz,$1.95
SOUTHERN GROVE,"Chopped Walnuts, 8 oz",8 oz,$3.09
STONEMILL,"Iodized Salt, 26 oz",26 oz,$0.85
BURMAN'S,"Soy Sauce, 15 fl oz",15 fl oz,$1.75
CASA MAMITA,"Mild Chunky Salsa, 24 oz",24 oz,$2.75
BAKER'S CORNER,"Sweetened Condensed Milk, 14 oz",14 oz,$1.89
BERRYHILL,"Chocolate Syrup, 24 oz",24 oz,$2.85
CASA MAMITA,"Chunky Medium Salsa, 24 oz",24 oz,$2.75
BURMAN'S,"Yellow Mustard, 20 oz",20 oz,$1.05
BURMAN'S,"Olive Oil Mayonnaise, 30 fl oz",30 fl oz,$3.29
BURMAN'S,"Cocktail Sauce, 12 oz",12 oz,$1.65
SPECIALLY SELECTED,"Greek Vinaigrette Dressing, 12 fl oz",12 fl oz,$2.99
BAKER'S CORNER,"Fast Rising Instant Yeast Packets, 3 count",0.75 oz,$1.25
BAKER'S CORNER,"Extra Moist Classic Yellow Cake Mix, 15.25 oz",15.25 oz,$1.25
HAPPY HARVEST,"French Style Green Beans, 14.5 oz",14.5 oz,$0.85
NORTHERN CATCH,"Sardines in Soybean Oil, 4.25 oz",3.75 oz,$1.09
HAPPY HARVEST,"Very Young Sweet Small Peas, 15 oz Can",15 oz,$1.39
BAKER'S CORNER,"Cherry Pie Filling and Topping, 21 oz",21 oz,$2.49
BAKER'S CORNER,"Chocolate Frosting, 16 oz",16 oz,$1.89
BAKER'S CORNER,"Cream Cheese Frosting, 16 oz",16 oz,$1.89
PRIANO,"Genovese Pesto Sauce, 6.7 oz",6.7 oz,$2.75
BAKER'S CORNER,"Active Dry Yeast Packets, 3 count",0.75 oz,$1.25
BAKER'S CORNER,"Vanilla Frosting, 16 oz",16 oz,$1.89
PEANUT DELIGHT,"Natural Creamy Peanut Butter, 16 oz",16 oz,$2.15
SWEET HARVEST,"Cinnamon Applesauce, 24 oz",24 oz,$3.09
BON ITALIA,"Spaghetti Rings with Meatballs, 15 oz Can",15 oz,$1.09
BAKER'S CORNER,"Granulated Sugar, 4 lb",4 lb,$3.19
BURMAN'S,"Steak Sauce, 10 fl oz",10 oz,$2.09
BAKER'S CORNER,"Graham Cracker Pie Crust, 6 oz",6 oz,$1.25
BAKER'S CORNER,"Baking Soda, 16 oz",16 oz,$0.99
TUSCAN GARDEN,"Classic Caesar Dressing, 16 fl oz",16 fl oz,$2.15
BROOKDALE,"Premium Chunk Chicken Breast, 12.5 oz",12.5 oz,$2.75
TUSCAN GARDEN,"Mild Banana Pepper Rings, 16 fl oz",16 fl oz,$2.55
LUNCH BUDDIES,"Chocolate Pudding Cups - 4 pack, 3.2 oz",4 x 3.2 oz,$1.09
EARTHLY GRAINS,"New Orleans Style Red Beans and Rice Mix, 8 oz",8 oz,$1.75
BAKER'S CORNER,"Extra Moist Chocolate Cake Mix, 15.25 oz",15.25 oz,$1.25
STONEMILL,"Seasoned Salt, 16 oz",16 oz,$3.19
STONEMILL,"Minced Garlic in Water, 8 oz",8 oz,$2.85
BERRYHILL,"Hazelnut Spread, 13 oz",13 oz,$3.15
CHEF'S CUPBOARD,"Buttery Instant Mashed Potatoes, 4 oz",4 oz,$1.09
CHEF'S CUPBOARD,"Chicken Broth, 32 oz",32 oz,$0.99
CHEF'S CUPBOARD,"Fat Free Reduced Sodium Chicken Broth, 32 oz",32 fl oz,$1.55
SPECIALLY SELECTED,"Premium Sicilian Extra Virgin Olive Oil, 16.9 fl oz",16.9 fl oz,$11.99
NORTHERN CATCH,"Sardines in Hot Sauce, 3.75 oz",3.75 oz,$1.09
BURMAN'S,"Sweet and Sour Sauce, 14.5 oz",14.5 oz,$2.35
SIMPLY NATURE,"Unsweetened Applesauce, 46 oz",46 oz,$3.49
STONEMILL,"Paprika, 2.12 oz",2.12 oz,$1.09
STONEMILL,"Onion Powder, 2.62 oz",2.62 oz,$1.09
SIMPLY NATURE,"Organic Strawberry Preserves, 11 oz",11 oz,$3.09
REGGANO,"Traditional Pasta Sauce, 24 oz",24 oz,$1.85
REGGANO,"Marinara Pasta Sauce, 24 oz",24 oz,$1.85
SPECIALLY SELECTED,"Feta Stuffed Queen Olives, 7 oz",7 oz,$3.29
PRIANO,"Four Cheese Sauce, 24 oz",24 oz,$3.19
BAKER'S CORNER,"Apple Pie Filling, 21 oz",21 oz,$2.35
BURMAN'S,"Hot Sauce, 12 fl oz",12 fl oz,$2.09
REGGANO,"Rotini Pasta, 16 oz",16 oz,$1.09
STONEMILL,"Chili Powder, 2.5 oz",2.5 oz,$1.09
SIMPLY NATURE,"Organic Wildflower Honey, 12 oz",12 oz,$4.65
CHEF'S CUPBOARD,"Panko Breadcrumbs, 8 oz",8 oz,$2.05
STONEMILL,"Reduced Sodium Brown Gravy Mix, 0.87 oz",0.87 oz,$0.29
REGGANO,"Oven Ready Lasagna Noodles, 12 oz",12 oz,$1.75
SIMPLY NATURE,"Organic Extra Virgin Olive Oil, 16.9 fl oz",19.9 fl oz,$7.99
DEUTSCHE KÜCHE,"German Bean Soup, 28 oz",28 oz,$2.75
SWEET ADDITIONS,"Stevia No Calorie Sweetener Packets, 80 count",80 ct,$4.09
NORTHERN CATCH,"Smoked Oysters in Cottonseed Oil, 3 oz",3 oz,$1.75
SIMPLY NATURE,"Organic Fat Free Chicken Bone Broth, 32 oz",32 oz,$3.55
SPECIALLY SELECTED,"Raw Honey, 24 oz",24 oz,$7.49
EARTHLY GRAINS,"Original Long Grain & Wild Rice Mix, 6 oz",6 oz,$2.19
SIMPLY NATURE,"Creamy Almond Butter, 12 oz",12 oz,$3.55
EARTHLY GRAINS,"Parmesan Couscous, 5.9 oz",5.9 oz,$1.85
DAKOTA'S PRIDE,"Original Baked Beans, 28 oz",28 oz,$1.99
LUNCH BUDDIES,"Strawberry Applesauce Cups, 6 count",6 x 4 oz,$2.15
PRIANO,"Four Cheese Risotto, 6 oz",6 oz,$1.75
BERRYHILL,"Creamy Caramel Dip, 14 oz",14 oz,$3.85
SPECIALLY SELECTED,"Pure Maple Syrup, 12.5 fl oz",12.5 fl oz,$5.49
DAKOTA'S PRIDE,"USDA Organic Pinto Beans, 15.5 oz Can",15 oz,$1.09
SIMPLY NATURE,"Organic Creamy Peanut Butter, 16 oz",16 oz,$4.85
SIMPLY NATURE,"Organic Light Brown Sugar Pouch, 24 oz",24 oz,$3.45
SIMPLY NATURE,"Organic Cane Sugar Pouch, 32 oz",32 oz,$3.45
PRIANO,"Tomato Basil Sauce, 24 oz",24 oz,$3.19
DAKOTA'S PRIDE,"Canned Garbanzo Beans Chick Peas, 15.5 oz",15.5 oz,$0.85
REGGANO,"Elbow Macaroni, 32 oz",32 oz,$2.09
SIMPLY NATURE,"Organic Vegetable Broth, 32 oz",32 oz,$2.05
